,age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job,marital,education,default,housing,loan,contact,month,day_of_week,poutcome
27305,56,176,2,999,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,3,0,2,0,0,7,0,1
11704,43,13,5,999,0,1.4,94.465,-41.8,4.959,5228.1,4,1,6,0,0,0,1,4,0,1
21184,32,98,3,999,0,1.4,93.444,-36.1,4.963,5228.1,9,1,3,1,0,0,0,1,1,1
14912,55,141,7,999,0,1.4,93.918,-42.7,4.957,5228.1,3,1,0,0,0,0,0,3,4,1
23288,57,156,4,999,0,1.4,93.444,-36.1,4.964,5228.1,5,1,5,0,2,0,0,1,4,1
36219,28,32,2,999,0,-1.8,92.893,-46.2,1.27,5099.1,7,2,3,0,0,0,1,6,2,1
14652,40,107,4,999,0,1.4,93.918,-42.7,4.961,5228.1,1,1,2,0,2,0,0,3,3,1
27921,56,283,1,999,0,-1.8,92.843,-50.0,1.531,5099.1,1,1,0,0,2,0,0,5,0,1
16330,31,162,3,999,0,1.4,93.918,-42.7,4.961,5228.1,1,2,3,0,2,0,0,3,3,1
26774,39,758,1,999,0,-0.1,93.2,-42.0,4.076,5195.8,4,1,7,0,2,2,0,7,2,1
22841,33,177,2,999,0,1.4,93.444,-36.1,4.965,5228.1,0,1,6,0,0,0,0,1,1,1
13808,49,144,5,999,0,1.4,93.918,-42.7,4.963,5228.1,4,0,6,0,0,0,0,3,2,1
21789,33,81,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0,1,6,0,2,0,0,1,4,1
34112,31,53,7,999,0,-1.8,92.893,-46.2,1.281,5099.1,1,2,2,0,0,2,1,6,4,1
10765,37,548,3,999,0,1.4,94.465,-41.8,4.961,5228.1,9,2,3,1,0,0,1,4,3,1
11136,36,127,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,1,6,0,2,0,1,4,2,1
15902,50,262,4,999,0,1.4,93.918,-42.7,4.96,5228.1,2,1,2,1,0,0,0,3,1,1
4589,39,340,3,999,0,1.1,93.994,-36.4,4.856,5191.0,3,1,2,0,0,0,1,6,3,1
10276,28,108,2,999,0,1.4,94.465,-41.8,4.96,5228.1,0,1,3,0,0,0,1,4,1,1
34160,38,155,2,999,1,-1.8,92.893,-46.2,1.281,5099.1,6,1,2,0,2,0,0,6,4,0
26230,46,113,4,999,0,-0.1,93.2,-42.0,4.076,5195.8,10,1,1,0,2,0,0,7,2,1
24429,56,76,2,999,0,-0.1,93.2,-42.0,4.191,5195.8,4,1,6,0,2,0,0,7,1,1
40481,70,411,1,999,0,-1.7,94.027,-38.3,0.899,4991.6,9,1,7,0,0,0,0,1,2,1
20217,48,105,1,999,0,1.4,93.444,-36.1,4.965,5228.1,2,1,6,0,2,0,0,1,1,1
23705,30,22,5,999,0,1.4,93.444,-36.1,4.962,5228.1,9,1,5,0,2,2,0,1,2,1
33107,35,352,2,999,1,-1.8,92.893,-46.2,1.291,5099.1,0,2,3,0,2,2,1,6,3,0
3471,45,850,6,999,0,1.1,93.994,-36.4,4.86,5191.0,9,0,5,0,2,0,1,6,2,1
10542,55,269,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,1,3,0,2,2,1,4,3,1
25170,35,114,2,999,0,-0.1,93.2,-42.0,4.153,5195.8,7,2,5,1,2,0,0,7,3,1
30181,31,119,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,0,2,3,0,2,0,0,0,2,1
12474,40,56,4,999,0,1.4,93.918,-42.7,4.96,5228.1,1,1,2,1,0,0,0,3,1,1
18916,50,90,2,999,0,1.4,93.444,-36.1,4.97,5228.1,11,1,7,1,2,0,0,1,1,1
8204,50,157,1,999,0,1.4,94.465,-41.8,4.864,5228.1,6,1,6,0,2,0,1,4,3,1
34278,30,25,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,9,1,1,0,0,0,0,6,2,1
28181,39,226,2,999,0,-1.8,93.075,-47.1,1.453,5099.1,9,1,1,0,2,0,0,0,3,1
33651,42,77,2,999,1,-1.8,92.893,-46.2,1.281,5099.1,7,1,3,0,2,2,0,6,4,0
18421,56,14,20,999,0,1.4,93.918,-42.7,4.968,5228.1,2,1,0,1,2,2,0,3,2,1
25101,38,97,1,999,0,-0.1,93.2,-42.0,4.153,5195.8,10,2,6,0,2,0,0,7,3,1
11637,34,22,5,999,0,1.4,94.465,-41.8,4.959,5228.1,0,1,6,0,2,0,1,4,0,1
16303,40,88,2,999,0,1.4,93.918,-42.7,4.961,5228.1,4,1,6,0,0,0,0,3,3,1
8502,52,633,1,999,0,1.4,94.465,-41.8,4.864,5228.1,5,1,0,0,0,0,1,4,4,1
35369,37,143,2,999,1,-1.8,92.893,-46.2,1.25,5099.1,0,0,3,0,0,0,0,6,0,0
30032,25,416,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,2,3,0,2,0,0,0,4,1
17600,37,264,5,999,0,1.4,93.918,-42.7,4.962,5228.1,7,1,3,0,0,2,0,3,1,1
8695,56,341,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0,2,2,0,2,0,1,4,4,1
3191,34,1000,1,999,0,1.1,93.994,-36.4,4.86,5191.0,7,1,1,0,2,2,1,6,2,1
5554,52,228,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,1,1,0,0,0,1,6,1,1
35130,34,562,2,999,0,-1.8,92.893,-46.2,1.25,5099.1,7,0,3,0,2,2,0,6,0,1
5397,31,209,3,999,0,1.1,93.994,-36.4,4.857,5191.0,1,0,2,0,2,0,1,6,0,1
4713,33,103,1,999,0,1.1,93.994,-36.4,4.858,5191.0,9,0,5,0,2,0,1,6,4,1
13134,31,679,1,999,0,1.4,93.918,-42.7,4.962,5228.1,7,1,2,0,0,0,0,3,4,1
38007,71,76,1,999,0,-3.4,92.379,-29.8,0.788,5017.5,5,1,0,0,0,0,0,9,3,1
20947,49,503,1,999,0,1.4,93.444,-36.1,4.964,5228.1,1,1,0,1,0,0,0,1,2,1
103,52,197,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,6,0,0,0,1,6,1,1
36877,40,54,4,999,0,-2.9,92.963,-40.8,1.244,5076.2,6,2,6,0,0,2,0,4,4,1
18736,58,306,7,999,0,1.4,93.918,-42.7,4.968,5228.1,1,1,1,1,2,0,0,3,2,1
5972,27,154,1,999,0,1.1,93.994,-36.4,4.857,5191.0,8,2,6,0,2,0,1,6,3,1
8012,56,252,4,999,0,1.4,94.465,-41.8,4.865,5228.1,4,0,6,0,0,0,1,4,1,1
22720,45,311,1,999,0,1.4,93.444,-36.1,4.964,5228.1,1,1,1,0,0,0,0,1,0,1
12288,55,385,6,999,0,1.4,93.918,-42.7,4.966,5228.1,1,1,0,1,0,0,1,3,2,1
38634,37,46,3,999,0,-3.4,92.649,-30.1,0.722,5017.5,0,1,3,0,0,2,0,7,1,1
28571,59,194,1,999,0,-1.8,93.075,-47.1,1.415,5099.1,0,0,6,0,0,0,0,0,4,1
18186,40,225,5,999,0,1.4,93.918,-42.7,4.963,5228.1,6,1,6,0,2,0,0,3,4,1
1361,27,44,1,999,0,1.1,93.994,-36.4,4.855,5191.0,1,1,2,0,0,0,1,6,2,1
21329,37,1559,5,999,0,1.4,93.444,-36.1,4.963,5228.1,9,2,6,1,0,2,0,1,1,1
7946,54,140,4,999,0,1.4,94.465,-41.8,4.865,5228.1,4,1,6,1,0,2,1,4,1,1
9087,36,178,1,999,0,1.4,94.465,-41.8,4.967,5228.1,1,1,3,0,2,0,1,4,0,1
32838,49,251,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,1,2,0,0,2,0,0,6,1,1
2885,41,102,2,999,0,1.1,93.994,-36.4,4.859,5191.0,9,1,2,0,0,0,1,6,4,1
33773,24,669,1,999,1,-1.8,92.893,-46.2,1.281,5099.1,8,2,3,0,0,0,0,6,4,0
40504,42,211,3,6,2,-1.7,94.027,-38.3,0.898,4991.6,9,1,6,0,0,0,0,1,0,2
31372,38,118,1,999,1,-1.8,92.893,-46.2,1.334,5099.1,1,1,3,1,2,0,0,6,4,0
38177,54,214,1,999,0,-3.4,92.431,-26.9,0.754,5017.5,4,0,6,1,2,0,0,8,2,1
999,30,143,3,999,0,1.1,93.994,-36.4,4.856,5191.0,7,1,7,0,0,0,1,6,4,1
5903,35,118,2,999,0,1.1,93.994,-36.4,4.857,5191.0,1,1,2,0,2,0,1,6,1,1
36053,28,118,1,999,2,-1.8,92.893,-46.2,1.266,5099.1,0,2,6,0,0,0,0,6,3,0
30394,25,236,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,8,2,6,0,0,0,0,0,2,1
28687,44,253,1,999,1,-1.8,93.075,-47.1,1.41,5099.1,1,1,3,1,2,0,0,0,2,0
4426,52,106,1,999,0,1.1,93.994,-36.4,4.856,5191.0,9,1,3,0,2,0,1,6,3,1
32184,33,290,1,999,0,-1.8,92.893,-46.2,1.313,5099.1,9,1,5,0,0,0,0,6,0,1
3420,57,213,4,999,0,1.1,93.994,-36.4,4.86,5191.0,0,1,6,0,2,0,1,6,2,1
21116,38,140,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,6,0,0,0,0,1,1,1
20856,57,259,2,999,0,1.4,93.444,-36.1,4.964,5228.1,9,1,6,0,0,0,0,1,2,1
40433,26,440,5,999,2,-1.7,94.027,-38.3,0.904,4991.6,0,2,6,0,0,0,1,1,1,0
31047,50,148,2,999,0,-1.8,92.893,-46.2,1.334,5099.1,7,0,3,0,0,0,0,6,4,1
14918,47,89,2,999,0,1.4,93.918,-42.7,4.957,5228.1,1,2,2,1,2,0,0,3,4,1
33813,28,529,1,999,0,-1.8,92.893,-46.2,1.281,5099.1,1,2,3,0,2,0,0,6,4,1
33516,32,181,2,999,1,-1.8,92.893,-46.2,1.291,5099.1,9,2,6,0,2,2,0,6,3,0
35760,41,54,4,999,0,-1.8,92.893,-46.2,1.244,5099.1,0,2,3,1,2,0,1,6,1,1
13082,42,195,6,999,0,1.4,93.918,-42.7,4.962,5228.1,9,0,2,0,2,0,0,3,3,1
11746,56,10,15,999,0,1.4,94.465,-41.8,4.959,5228.1,5,0,0,0,2,0,1,4,0,1
806,36,852,1,999,0,1.1,93.994,-36.4,4.856,5191.0,7,2,7,0,2,0,1,6,4,1
1266,39,124,1,999,0,1.1,93.994,-36.4,4.855,5191.0,1,1,1,0,0,0,1,6,2,1
10148,34,317,1,999,0,1.4,94.465,-41.8,4.958,5228.1,9,1,5,0,0,0,1,4,2,1
16076,37,125,3,999,0,1.4,93.918,-42.7,4.961,5228.1,0,1,6,0,2,0,0,3,3,1
14297,46,93,3,999,0,1.4,93.918,-42.7,4.962,5228.1,7,1,3,0,0,0,0,3,1,1
32735,30,75,1,999,1,-1.8,92.893,-46.2,1.299,5099.1,7,2,3,0,0,0,0,6,1,0
19660,50,198,4,999,0,1.4,93.444,-36.1,4.968,5228.1,1,1,0,0,2,0,0,1,2,1
11562,44,618,4,999,0,1.4,94.465,-41.8,4.959,5228.1,7,1,3,0,2,0,1,4,0,1
29820,54,1817,3,999,0,-1.8,93.075,-47.1,1.405,5099.1,4,1,6,1,0,2,0,0,1,1
36991,30,438,2,999,0,-2.9,92.469,-33.6,1.059,5076.2,0,1,6,0,0,0,0,3,0,1
14578,37,144,1,999,0,1.4,93.918,-42.7,4.961,5228.1,9,1,5,1,2,2,0,3,3,1
37879,38,106,1,999,1,-2.9,92.201,-31.4,0.821,5076.2,0,1,3,0,2,0,0,1,1,0
22188,56,119,1,999,0,1.4,93.444,-36.1,4.963,5228.1,5,1,0,1,2,0,0,1,2,1
13033,48,243,5,999,0,1.4,93.918,-42.7,4.962,5228.1,9,0,5,0,2,0,1,3,3,1
22047,35,63,4,999,0,1.4,93.444,-36.1,4.964,5228.1,9,2,5,0,2,2,0,1,4,1
39678,77,318,3,999,0,-1.8,93.876,-40.0,0.684,5008.7,5,1,7,0,2,2,0,6,0,1
24623,36,193,2,999,1,-0.1,93.2,-42.0,4.191,5195.8,7,1,3,0,2,0,0,7,1,0
27793,32,59,1,999,0,-1.8,92.843,-50.0,1.687,5099.1,4,2,6,0,2,0,0,5,3,1
18086,40,145,2,999,0,1.4,93.918,-42.7,4.963,5228.1,9,2,7,0,2,0,1,3,4,1
37307,52,179,3,4,2,-2.9,92.201,-31.4,0.884,5076.2,0,1,6,0,2,0,0,1,1,2
6109,29,121,1,999,0,1.1,93.994,-36.4,4.857,5191.0,6,1,6,1,2,0,1,6,3,1
7992,41,56,3,999,0,1.4,94.465,-41.8,4.865,5228.1,0,1,3,0,0,0,1,4,1,1
15744,39,617,2,999,0,1.4,93.918,-42.7,4.96,5228.1,9,2,5,0,0,0,0,3,1,1
34891,31,33,1,999,1,-1.8,92.893,-46.2,1.25,5099.1,0,2,6,0,2,0,0,6,0,0
14617,52,105,7,999,0,1.4,93.918,-42.7,4.961,5228.1,3,1,0,0,2,2,0,3,3,1
25622,34,52,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,2,6,0,2,0,0,7,4,1
18594,35,33,12,999,0,1.4,93.918,-42.7,4.968,5228.1,6,1,6,0,2,0,1,3,2,1
35465,27,22,6,999,1,-1.8,92.893,-46.2,1.244,5099.1,7,2,6,0,2,2,0,6,1,0
12787,38,733,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0,1,3,1,0,0,0,3,3,1
3881,33,215,3,999,0,1.1,93.994,-36.4,4.859,5191.0,6,1,6,0,2,0,1,6,0,1
3421,29,194,2,999,0,1.1,93.994,-36.4,4.86,5191.0,9,1,6,0,0,2,1,6,2,1
31690,34,60,4,999,0,-1.8,92.893,-46.2,1.327,5099.1,4,1,0,0,2,0,0,6,2,1
24934,49,188,1,999,1,-0.1,93.2,-42.0,4.153,5195.8,4,1,6,0,0,0,0,7,3,0
26996,33,489,2,999,0,-0.1,93.2,-42.0,4.076,5195.8,0,1,6,0,0,0,0,7,2,1
26668,39,124,1,999,0,-0.1,93.2,-42.0,4.076,5195.8,1,1,2,1,2,0,0,7,2,1
21661,35,98,1,999,0,1.4,93.444,-36.1,4.963,5228.1,9,1,5,0,0,0,0,1,3,1
3380,50,468,2,999,0,1.1,93.994,-36.4,4.86,5191.0,7,2,3,1,2,0,1,6,2,1
28286,37,218,1,999,0,-1.8,93.075,-47.1,1.445,5099.1,9,1,6,0,2,0,1,0,4,1
28509,31,424,2,999,2,-1.8,93.075,-47.1,1.423,5099.1,1,2,7,0,0,0,0,0,3,0
34392,29,297,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,2,1,2,0,0,6,2,1
24168,41,297,1,999,1,-0.1,93.2,-42.0,4.191,5195.8,0,1,3,0,0,0,0,7,1,0
20574,56,178,8,999,0,1.4,93.444,-36.1,4.966,5228.1,1,1,7,0,2,0,0,1,3,1
10031,30,90,3,999,0,1.4,94.465,-41.8,4.958,5228.1,8,2,2,0,0,0,1,4,2,1
8249,56,536,1,999,0,1.4,94.465,-41.8,4.864,5228.1,2,1,7,1,2,0,1,4,3,1
15719,38,730,8,999,0,1.4,93.918,-42.7,4.96,5228.1,1,2,2,0,0,2,0,3,1,1
25484,32,295,1,999,1,-0.1,93.2,-42.0,4.12,5195.8,9,2,5,0,0,0,0,7,4,0
32772,38,323,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,7,1,3,1,0,0,0,6,1,1
32681,51,227,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,2,0,6,0,0,0,0,6,1,1
31666,45,219,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,1,0,1,1,2,0,0,6,2,1
30777,28,718,1,999,1,-1.8,92.893,-46.2,1.344,5099.1,1,2,2,1,0,0,0,6,3,0
22408,44,111,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0,1,3,0,2,0,0,1,0,1
15858,25,132,3,999,0,1.4,93.918,-42.7,4.96,5228.1,1,1,2,0,0,0,0,3,1,1
9751,45,330,3,999,0,1.4,94.465,-41.8,4.961,5228.1,6,1,5,1,2,2,1,4,1,1
21218,36,147,5,999,0,1.4,93.444,-36.1,4.963,5228.1,0,1,6,0,2,0,0,1,1,1
36180,35,76,2,999,0,-1.8,92.893,-46.2,1.27,5099.1,10,1,6,0,0,0,0,6,4,1
8155,32,73,1,999,0,1.4,94.465,-41.8,4.864,5228.1,7,1,3,0,2,0,1,4,3,1
19959,51,204,1,999,0,1.4,93.444,-36.1,4.966,5228.1,0,0,6,0,2,2,0,1,0,1
4144,39,5,2,999,0,1.1,93.994,-36.4,4.858,5191.0,7,1,3,1,0,0,1,6,1,1
31247,29,413,1,999,0,-1.8,92.893,-46.2,1.334,5099.1,1,1,2,0,0,0,0,6,4,1
29726,56,148,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,3,1,6,0,2,0,0,0,1,1
36846,25,205,2,999,0,-2.9,92.963,-40.8,1.26,5076.2,0,2,5,0,2,0,0,4,1,1
13948,29,487,3,999,0,1.4,93.918,-42.7,4.963,5228.1,0,2,3,1,0,0,0,3,0,1
9984,29,124,4,999,0,1.4,94.465,-41.8,4.959,5228.1,0,2,6,0,2,2,1,4,4,1
13830,56,522,1,999,0,1.4,93.918,-42.7,4.963,5228.1,1,1,0,1,2,2,0,3,0,1
7422,25,115,1,999,0,1.1,93.994,-36.4,4.864,5191.0,8,2,3,0,0,0,1,6,0,1
19488,30,358,1,999,0,1.4,93.444,-36.1,4.968,5228.1,8,2,6,0,2,2,0,1,2,1
13860,35,283,1,999,0,1.4,93.918,-42.7,4.963,5228.1,0,1,3,1,2,2,0,3,0,1
29617,34,240,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,1,1,2,0,2,0,0,0,1,0
16614,43,129,2,999,0,1.4,93.918,-42.7,4.963,5228.1,4,1,7,0,2,0,0,3,4,1
28207,32,721,4,999,0,-1.8,93.075,-47.1,1.453,5099.1,9,2,6,0,0,0,0,0,3,1
37575,35,201,1,999,0,-2.9,92.201,-31.4,0.869,5076.2,0,1,6,0,0,0,0,1,0,1
14030,31,595,2,999,0,1.4,93.918,-42.7,4.963,5228.1,0,1,3,0,2,0,0,3,0,1
12078,29,76,1,999,0,1.4,94.465,-41.8,4.947,5228.1,1,2,2,0,2,0,1,4,0,1
26791,39,279,1,999,0,-0.1,93.2,-42.0,4.076,5195.8,2,1,6,0,0,0,0,7,2,1
5630,30,302,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,1,3,0,0,0,1,6,1,1
16056,35,560,1,999,0,1.4,93.918,-42.7,4.961,5228.1,1,1,7,1,0,0,0,3,3,1
4530,52,29,16,999,0,1.1,93.994,-36.4,4.856,5191.0,1,1,2,0,2,2,1,6,3,1
25359,52,285,2,999,1,-0.1,93.2,-42.0,4.153,5195.8,9,1,5,0,2,2,1,7,3,0
35150,40,342,2,999,0,-1.8,92.893,-46.2,1.25,5099.1,4,0,6,0,0,0,0,6,0,1
16554,50,58,2,999,0,1.4,93.918,-42.7,4.963,5228.1,3,1,7,0,2,0,0,3,4,1
36424,30,482,2,999,0,-2.9,92.963,-40.8,1.262,5076.2,0,2,6,0,0,0,0,4,3,1
33694,28,23,1,999,1,-1.8,92.893,-46.2,1.281,5099.1,9,1,2,0,2,0,0,6,4,0
910,42,107,1,999,0,1.1,93.994,-36.4,4.856,5191.0,1,0,1,1,2,0,1,6,4,1
18796,47,43,3,999,0,1.4,93.918,-42.7,4.968,5228.1,7,1,7,0,2,0,0,3,2,1
34970,42,665,1,999,0,-1.8,92.893,-46.2,1.25,5099.1,6,1,5,1,1,1,0,6,0,1
25337,30,108,5,999,0,-0.1,93.2,-42.0,4.153,5195.8,2,2,2,0,2,0,0,7,3,1
10936,24,537,1,999,0,1.4,94.465,-41.8,4.962,5228.1,1,2,0,0,0,0,1,4,4,1
23361,47,176,5,999,0,1.4,93.444,-36.1,4.964,5228.1,0,1,6,0,2,0,0,1,4,1
9962,33,157,6,999,0,1.4,94.465,-41.8,4.959,5228.1,1,1,1,1,0,0,1,4,4,1
34753,37,336,2,999,1,-1.8,92.893,-46.2,1.266,5099.1,9,2,6,0,0,0,0,6,2,0
40689,29,110,4,6,1,-1.1,94.199,-37.5,0.878,4963.6,0,2,6,0,0,0,0,9,0,2
2204,40,177,4,999,0,1.1,93.994,-36.4,4.857,5191.0,7,1,3,1,2,0,1,6,1,1
32676,30,188,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0,2,6,0,2,0,0,6,1,1
11,25,222,1,999,0,1.1,93.994,-36.4,4.857,5191.0,7,2,3,0,2,0,1,6,1,1
3077,37,170,5,999,0,1.1,93.994,-36.4,4.86,5191.0,0,1,7,0,2,0,1,6,2,1
22548,49,112,2,999,0,1.4,93.444,-36.1,4.964,5228.1,10,1,3,1,2,0,0,1,0,1
23099,41,179,1,999,0,1.4,93.444,-36.1,4.965,5228.1,9,2,5,0,2,0,0,1,3,1
18764,30,248,5,999,0,1.4,93.918,-42.7,4.968,5228.1,7,2,3,0,2,0,0,3,2,1
1705,39,38,1,999,0,1.1,93.994,-36.4,4.855,5191.0,4,2,6,0,0,0,1,6,0,1
19186,47,78,2,999,0,1.4,93.444,-36.1,4.968,5228.1,1,1,1,1,2,0,0,1,3,1
12469,39,173,3,999,0,1.4,93.918,-42.7,4.96,5228.1,7,1,3,1,2,0,1,3,1,1
1337,37,91,1,999,0,1.1,93.994,-36.4,4.855,5191.0,1,1,5,0,2,2,1,6,2,1
5186,32,314,3,999,0,1.1,93.994,-36.4,4.857,5191.0,2,1,3,1,2,0,1,6,0,1
31931,37,198,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0,1,3,0,0,2,0,6,2,1
34747,33,350,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,0,1,3,0,0,0,0,6,2,1
5919,40,121,2,999,0,1.1,93.994,-36.4,4.857,5191.0,1,1,3,0,0,2,1,6,3,1
1775,36,194,1,999,0,1.1,93.994,-36.4,4.855,5191.0,9,1,5,0,0,0,1,6,0,1
4718,34,71,1,999,0,1.1,93.994,-36.4,4.858,5191.0,1,1,2,0,2,2,1,6,4,1
13625,34,210,1,999,0,1.4,93.918,-42.7,4.963,5228.1,9,1,3,0,2,0,0,3,2,1
40502,28,161,4,999,0,-1.7,94.027,-38.3,0.898,4991.6,0,1,6,0,0,0,0,1,0,1
31548,32,195,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0,2,6,0,2,2,0,6,2,1
22550,32,200,2,999,0,1.4,93.444,-36.1,4.964,5228.1,0,1,6,1,2,0,0,1,0,1
36599,30,144,1,999,0,-2.9,92.963,-40.8,1.26,5076.2,0,2,6,0,0,0,0,4,2,1
15316,41,623,3,999,0,1.4,93.918,-42.7,4.957,5228.1,1,1,0,0,0,0,0,3,0,1
5539,41,581,1,999,0,1.1,93.994,-36.4,4.857,5191.0,1,1,2,1,2,0,1,6,1,1
6040,45,243,2,999,0,1.1,93.994,-36.4,4.857,5191.0,1,1,0,1,2,0,1,6,3,1
27187,54,326,2,999,0,-0.1,93.2,-42.0,4.021,5195.8,9,1,3,1,2,0,0,7,0,1
34310,28,182,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,2,0,0,2,0,0,6,2,1
18862,42,151,1,999,0,1.4,93.444,-36.1,4.97,5228.1,9,0,5,0,2,0,0,1,1,1
36520,56,252,1,999,2,-2.9,92.963,-40.8,1.26,5076.2,5,1,6,0,2,0,0,4,4,0
26615,31,359,1,999,0,-0.1,93.2,-42.0,4.076,5195.8,1,2,3,0,2,0,0,7,2,1
14957,24,127,11,999,0,1.4,93.918,-42.7,4.957,5228.1,4,1,2,0,0,0,1,3,4,1
31083,36,473,1,999,0,-1.8,92.893,-46.2,1.334,5099.1,0,2,3,0,0,0,0,6,4,1
19104,32,168,3,999,0,1.4,93.444,-36.1,4.968,5228.1,9,1,6,0,2,0,0,1,3,1
7830,34,101,1,999,0,1.4,94.465,-41.8,4.865,5228.1,1,2,0,1,2,0,1,4,1,1
26895,57,399,2,999,0,-0.1,93.2,-42.0,4.076,5195.8,0,0,6,1,0,0,0,7,2,1
4025,28,228,1,999,0,1.1,93.994,-36.4,4.858,5191.0,1,1,1,0,0,0,1,6,1,1
18418,36,125,5,999,0,1.4,93.918,-42.7,4.968,5228.1,8,0,6,0,0,2,0,3,2,1
2995,33,21,11,999,0,1.1,93.994,-36.4,4.859,5191.0,6,1,2,0,2,0,1,6,4,1
28323,42,110,1,999,0,-1.8,93.075,-47.1,1.445,5099.1,1,1,1,0,2,2,0,0,4,1
26012,38,223,2,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,1,6,0,2,0,0,7,4,1
39527,24,345,1,999,0,-1.8,93.749,-34.6,0.646,5008.7,8,2,2,0,2,0,0,0,3,1
37851,43,255,1,999,0,-2.9,92.201,-31.4,0.825,5076.2,9,2,5,0,0,0,0,1,0,1
5625,37,296,1,999,0,1.1,93.994,-36.4,4.857,5191.0,1,1,0,1,0,0,1,6,1,1
22613,32,219,2,999,0,1.4,93.444,-36.1,4.964,5228.1,9,1,5,0,0,2,0,1,0,1
6126,48,265,2,999,0,1.1,93.994,-36.4,4.857,5191.0,10,1,0,0,2,0,1,6,3,1
36303,47,352,1,999,0,-2.9,92.963,-40.8,1.266,5076.2,4,1,6,0,2,0,0,4,1,1
23241,56,59,5,999,0,1.4,93.444,-36.1,4.965,5228.1,7,0,3,1,2,0,0,1,3,1
36540,36,300,2,3,1,-2.9,92.963,-40.8,1.26,5076.2,4,2,6,0,2,0,0,4,4,2
17032,57,552,16,999,0,1.4,93.918,-42.7,4.962,5228.1,6,1,6,0,0,0,1,3,2,1
1539,45,89,5,999,0,1.1,93.994,-36.4,4.855,5191.0,1,1,3,0,2,0,1,6,2,1
37183,52,427,1,15,1,-2.9,92.201,-31.4,0.883,5076.2,5,0,6,0,0,0,0,1,2,2
22795,35,90,2,999,0,1.4,93.444,-36.1,4.965,5228.1,9,1,5,0,0,0,0,1,1,1
40855,41,845,1,7,3,-1.1,94.199,-37.5,0.886,4963.6,0,1,7,0,0,0,0,9,4,2
26575,50,691,1,999,0,-0.1,93.2,-42.0,4.076,5195.8,5,0,3,0,2,0,0,7,2,1
31923,30,244,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,1,1,0,0,0,0,0,6,2,1
6913,26,132,3,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,2,1,2,0,1,6,2,1
35094,34,84,1,999,0,-1.8,92.893,-46.2,1.25,5099.1,7,0,3,0,2,0,0,6,0,1
14534,31,174,3,999,0,1.4,93.918,-42.7,4.961,5228.1,9,2,5,0,0,0,1,3,3,1
40915,74,160,1,999,0,-1.1,94.601,-49.5,0.977,4963.6,5,1,6,0,0,0,1,8,1,1
3513,47,65,7,999,0,1.1,93.994,-36.4,4.86,5191.0,1,0,2,1,2,0,1,6,2,1
63,42,366,1,999,0,1.1,93.994,-36.4,4.857,5191.0,1,1,1,1,0,0,1,6,1,1
40556,69,840,1,6,2,-1.1,94.199,-37.5,0.886,4963.6,5,1,3,0,2,2,0,9,4,2
18811,36,14,6,999,0,1.4,93.918,-42.7,4.968,5228.1,7,1,3,0,2,0,0,3,2,1
39990,32,13,1,999,1,-1.7,94.055,-39.8,0.761,4991.6,1,1,0,0,2,0,1,4,3,0
28418,30,245,3,999,0,-1.8,93.075,-47.1,1.435,5099.1,6,2,6,0,0,0,0,0,2,1
16843,46,223,2,999,0,1.4,93.918,-42.7,4.962,5228.1,9,0,6,0,2,0,0,3,2,1
17890,32,95,6,999,0,1.4,93.918,-42.7,4.961,5228.1,9,2,5,0,2,0,0,3,3,1
27719,30,88,3,999,0,-1.8,92.843,-50.0,1.811,5099.1,4,1,6,0,0,0,1,5,1,1
34427,23,258,1,10,1,-1.8,92.893,-46.2,1.266,5099.1,0,2,3,0,2,0,0,6,2,2
